index,0,1,2,3,4,5
23,"116 - ROUANET Renaud
TEAM INSTINCT TRAIL",V1H,4,24:44:27,04:25:20,Francia
24,"119 - GIBLIN Paul
COMPRESSPORT INTERNATIONAL",V1H,5,24:53:30,04:34:23,Reino Unido
25,"110 - PARRA HERNANDEZ Vicente
CDETM PEDREZUELA",V1H,6,24:55:35,04:36:28,España
26,"59 - JONSSON Thorbergur
66 NORTH",SEH,18,24:59:22,04:40:15,Islandia
27,"101 - BUET Sebastien
ON RUNNING",SEH,19,25:01:15,04:42:08,Francia
28,"134 - LUCAS Jerome
TEAM TRAIL BRETAGNE",V1H,7,25:28:56,05:09:49,Francia
29,"74 - BERGLUND Kristin
SALOMON RUNNING TEAM AUSTRIA",SEF,2,25:34:12,05:15:05,Suecia
30,"39 - CORI Benoit
AVIRON BAYONNAIS",SEH,20,25:35:32,05:16:25,Francia
31,"65 - LI Kuo
COLUMBIA",SEH,21,25:36:05,05:16:58,China
32,"99 - FERRARI Ugo
Team Bestioles",SEH,22,25:40:28,05:21:21,Francia
33,"388 - GUIBERT Clement
TETE D'OR RUNNERS / LEPAPE LYON",SEH,22,25:40:28,05:21:21,Francia
34,"22 - MAIORA ELIZONDO Maite
LIZARPE MK",SEF,3,25:41:30,05:22:23,España
35,"43 - CAMUS Sébastien
TEAM GARMIN",V1H,8,25:46:10,05:27:03,Francia
36,"136 - MENDOZA GUIL Francisco
ALHAMA COYM",V1H,9,25:46:46,05:27:39,España
37,"57 - MITYAEVA Ekaterina
ADIDAS TERREX",SEF,4,25:53:26,05:34:19,Kazajstán
38,"108 - LARROTCHA Juan Jose
PROZIS ATHLETE",V2H,2,25:58:37,05:39:30,España
39,"568 - GOLEA Cedric
TEAM ENDURANCE SHOP 13",SEH,24,26:00:05,05:40:58,Francia
40,"514 - GIRARD Matthieu
TRAILERS VERBIER ST BERNARD",V1H,10,26:03:51,05:44:44,Suiza
41,"54 - O'LEARY Paddy
THE NORTH FACE",SEH,25,26:05:54,05:46:47,Irlanda
42,"518 - DYBEK Pawel
SALOMON SUUNTO TEAM POLAND",V1H,11,26:08:43,05:49:36,Polonia
43,129 - CURTIN Kyle,SEH,26,26:12:30,05:53:23,Estados Unidos
44,708 - ZETENYI András,SEH,27,26:13:32,05:54:25,Hungría
45,"60 - PASCALL Beth
SALOMON UK",SEF,5,26:26:48,06:07:41,Reino Unido
46,"560 - EDOUARD Simon
TAILLEFER TRAIL TEAM",SEH,28,26:26:48,06:07:41,Francia
47,"77 - KIANGCHAIPAIPHANA Jantaraboon
THE NORTH FACE ADVENTURE RACE",SEH,29,26:35:30,06:16:23,Tailandia
48,"312 - LÓPEZ Maximiliano
Columbia",SEH,30,26:46:08,06:27:01,Argentina
49,"557 - IINO Wataru
SAKAIYA",V1H,12,26:46:55,06:27:48,Japón
50,"615 - GAILLARD Benoît
UA SOCIETE GENERALE",SEH,31,26:50:34,06:31:27,Francia
51,"120 - OKUNOMIYA Shunsuke
FUNTRAILS",V1H,13,27:16:20,06:57:13,Japón
52,"317 - KEITH Eoin
COLUMBIA",V2H,3,27:17:13,06:58:06,Irlanda
53,"554 - FERNANDES DIAS Paulo Cesar
FOOTING VALLEE DE JOUX",SEH,32,27:17:38,06:58:31,Portugal
54,"387 - TAZI Samir
AIX ATHLE PROVENCE*",SEH,33,27:19:34,07:00:27,Francia
55,"531 - TERRANOVA Paul
HOKA ONE ONE/CTS ATHLETE",V1H,14,27:22:00,07:02:53,Estados Unidos
56,12 - SCHIDE Katie,SEF,6,27:22:56,07:03:49,Estados Unidos
57,"53 - VIET Vincent
TEAM NEW BALANCE",SEH,34,27:26:34,07:07:27,Francia
58,"601 - PIERREL Guillaume
Ceramiq",SEH,35,27:27:50,07:08:43,Francia
59,620 - NICKEL Thomas,V1H,15,27:28:23,07:09:16,Alemania
60,112 - SEMEN Xavier,SEH,36,27:28:40,07:09:33,Francia
61,654 - FERNANDEZ Gerome,SEH,37,27:28:46,07:09:39,Francia
62,"315 - URETA Pablo
COLUMBIA MONTRAIL",V1H,16,27:30:36,07:11:29,Argentina
63,"581 - SAPIHA Serhii
TURE",V1H,17,27:33:08,07:14:01,Ucrania
64,"73 - GHELFI Ryan
HOKA ONE ONE",SEH,38,27:35:28,07:16:21,Estados Unidos
65,647 - ROSADO BATISTA Paulo,V1H,18,27:39:39,07:20:32,Portugal
66,"35 - HAMMOND Mark
ALTRA",SEH,39,27:43:56,07:24:49,Estados Unidos
67,"548 - DELANNOY Elise
TOUQUET TRAIL NATURE",SEF,7,27:48:32,07:29:25,Francia
68,"51 - BOSIO Rory
THE NORTH FACE",SEF,8,27:59:45,07:40:38,Estados Unidos
69,726 - PIERSON Blake,SEH,40,28:02:57,07:43:50,Estados Unidos
70,"575 - BACHELLA Sebastian
ROSARIO CENTRAL",V1H,19,28:06:00,07:46:53,Argentina
71,"128 - WERMESCHER Ildiko
HOKA ONE ONE",V2F,1,28:13:32,07:54:25,Hungría
72,"512 - WEIDMAN William
VHTRC",SEH,41,28:23:35,08:04:28,Estados Unidos
73,318 - GUIRAUD Thierry,SEH,42,28:25:57,08:06:50,Francia
74,"589 - AMARAL Nelson
AMCF-ARRABIDA TRAIL TEAM",V1H,20,28:31:45,08:12:38,Portugal
75,578 - REY CARRERAS Josep Maria,SEH,43,28:32:23,08:13:16,España
76,"567 - HELVIG Johan
DENIVELE PLUS SAVERNE",SEH,44,28:33:46,08:14:39,Francia
77,"150 - AVENIER Delphine
CMBM",V1F,1,28:35:23,08:16:16,Francia
78,"813 - BASTIAENS Wim
YELLOW CITY BASTARDS",V1H,21,28:43:17,08:24:10,Bélgica
79,"566 - ORTIZ FABREGAS Mario
TEAM FLOWERS",SEH,45,28:44:41,08:25:34,España
80,"151 - BARTHA Balint
CSM Odorheiu Secuiesc - FEEL GOOD TEAM",SEH,46,28:47:08,08:28:01,Rumania
81,"569 - SASS Alexander
CMBM",V1H,22,28:53:27,08:34:20,Alemania
82,686 - MCARTHUR Brian,V1H,23,28:55:55,08:36:48,Canadá
83,"69 - XIANG Fuzhao
探路者TOREAD",SEF,9,28:57:26,08:38:19,China
84,1005 - LUISIER Jean-Grégoire,SEH,47,29:03:47,08:44:40,Suiza
85,"651 - OHLER Michael
TSV 1886 KANDEL",V2H,4,29:10:21,08:51:14,Alemania
86,"857 - WINKLER Till
3MOUNTAIN NETWORK",V1H,24,29:11:21,08:52:14,Alemania
87,"634 - PROT Marko
PLEZALNI KLUB MARTINčEK",V1H,25,29:11:37,08:52:30,Eslovenia
88,614 - MARRIAGE Nick,SEH,48,29:12:16,08:53:09,Reino Unido
89,"45 - LIANG Jing
探路者TOREAD",SEH,49,29:15:40,08:56:33,China
90,"515 - ORO Franco
ANSILTA",SEH,50,29:16:47,08:57:40,Argentina
91,"799 - CRUZ BRAVO Jorge
SPORT CITY",V1H,26,29:16:54,08:57:47,Méjico
92,"572 - CARDIN Franck
ACPA",V1H,27,29:18:06,08:58:59,Francia
93,"314 - LI Junfeng
TEAM VIBRAM",SEH,51,29:19:04,08:59:57,China
94,"563 - STIMPFLE Johannes
INOV-8 | BRIXENTAL CONNECTION",SEH,52,29:19:12,09:00:05,Alemania
95,542 - GAPIHAN Pierre,SEH,53,29:22:26,09:03:19,Francia
96,95 - DOI Takashi,SEH,54,29:23:16,09:04:09,Japón
97,605 - BUTCHER Charlie,SEH,55,29:25:46,09:06:39,Reino Unido
98,"82 - YU Yunhui
坚驰",V1H,28,29:31:11,09:12:04,China
99,2752 - MIEL Antoine,SEH,56,29:31:16,09:12:09,Francia
100,543 - HANAOKA Naoyoshi,V1H,29,29:32:14,09:13:07,Japón
101,652 - SWIDEREK Jacek,V1H,30,29:35:04,09:15:57,Polonia
102,732 - BOURGETEAU Guillaume,V1H,31,29:35:14,09:16:07,Francia
103,"537 - MARGEIRSDOTTIR Elisabet
66°NORTH",SEF,10,29:37:23,09:18:16,Islandia
104,"848 - HEWARD Sam
ULTRA X RC",SEH,57,29:39:54,09:20:47,Reino Unido
105,"688 - PENNEQUIN Nicolas
RRUN LYON - TOR",SEH,58,29:44:35,09:25:28,Francia
106,"579 - WAMSTER David
UA SOCIETE GENERALE",V1H,32,29:47:59,09:28:52,Francia
107,640 - MONTES LOMBAO Iván,SEH,59,29:49:45,09:30:38,España
108,"137 - HALL Cordis
ADIDAS INFINITE TRAILS",SEH,60,29:51:13,09:32:06,Estados Unidos
109,"327 - BONNARD Julien
OVERSTIM.S ASIA!",V1H,33,29:51:55,09:32:48,Francia
110,386 - ELEZOVIC Erik,V1H,34,29:57:21,09:38:14,Eslovenia
111,"105 - ORAVAMÄKI Maija
SALOMON-SUUNTO TRAIL TEAM FINLAND",V1F,2,30:03:37,09:44:30,Finlandia
112,549 - VINCO Giulia,SEF,11,30:03:37,09:44:30,Italia
113,"1033 - SANTOS Nuno
FULHAM RUNNING CLUB",V1H,35,30:08:57,09:49:50,Reino Unido
114,"860 - ÁLVAREZ Jorge
TODOVERTICAL+",V1H,36,30:10:21,09:51:14,España
115,716 - BERRUEL Xavier,V1H,37,30:10:22,09:51:15,Canadá
116,"96 - GREIG Kyle
METRO ABERDEEN",SEH,61,30:14:55,09:55:48,Reino Unido
117,"519 - FORNONI Daniele
TRAILMARKET RACING TEAM",V2H,5,30:17:21,09:58:14,Italia
118,"622 - CACHARD Olivier
CLERMONT SPORT ENDURANCE",V2H,6,30:18:10,09:59:03,Francia
119,"670 - NORTON Howard
ADELAIDE HARRIES",V2H,7,30:18:32,09:59:25,Australia
120,132 - BRAND Naomi,SEF,12,30:19:48,10:00:41,Sudáfrica
121,608 - LEVESQUE Anthony,V1H,38,30:20:20,10:01:13,Francia
122,783 - REBEYROTTE Pascal,SEH,62,30:20:33,10:01:26,Francia
123,2771 - APARICIO Javi,SEH,63,30:22:40,10:03:33,España
124,"536 - MORIN olivier
TEAM TRACE DE TRAIL",V1H,39,30:26:59,10:07:52,Francia
125,"379 - KABURAKI Tsuyoshi
THE NORTH FACE",V2H,8,30:30:21,10:11:14,Japón
126,"320 - RUIZ VELEZ Domingo
CAFE MAMA SAME",V1H,40,30:31:19,10:12:12,España
127,"310 - BAYKOVA Yulia
TEAM VIBRAM",SEF,13,30:33:58,10:14:51,Rusia
128,941 - KOPONEN Tuomas,SEH,64,30:35:07,10:16:00,Finlandia
129,2773 - BAKER Loren,SEH,65,30:36:45,10:17:38,Estados Unidos
130,942 - LAVING Jean-Marc,V1H,41,30:42:35,10:23:28,Francia
131,"704 - VICENTE GONZALEZ Carlos
LOS MACHACA PIEDRAS",V1H,42,30:43:07,10:24:00,España
132,"308 - ROZE Thomas
ASPTT",SEH,66,30:43:23,10:24:16,Francia
133,552 - FRANKOWSKI Michal,SEH,67,30:44:07,10:25:00,Polonia
134,"984 - KIRILLOV Pavel
Salomon Russia",SEH,68,30:45:14,10:26:07,Rusia
135,"135 - DIOGO Leonardo
CLUBE AVENTURA DA MADEIRA",V2H,9,30:46:42,10:27:35,Portugal
136,"731 - BARGER Dan
AUBURN CALIFORNIA ULTRA RUNNERS",V2H,10,30:47:00,10:27:53,Estados Unidos
137,684 - ŻARECKI Łukasz,SEH,69,30:47:07,10:28:00,Polonia
138,392 - CLERC Christophe,V1H,43,30:47:12,10:28:05,Francia
139,970 - PÉREZ BERGADO Aitor,SEH,70,30:48:55,10:29:48,España
140,"103 - PAJEAN Patrice
INTERSPORT-SALOMON",V1H,44,30:50:05,10:30:58,Francia
141,"532 - BIARD Antoine
A PY TRAINING / UGLOW",SEH,71,30:51:28,10:32:21,Francia
142,"946 - CHATAWAY Matthew
MORNINGTON CHASERS",SEH,72,30:57:00,10:37:53,Reino Unido
143,"939 - BESSIN Pascal
CO SUD ESSONNE",V2H,11,31:05:48,10:46:41,Francia
144,"104 - BLANCHET Juliette
TEAM VIBRAM",V1F,3,31:06:26,10:47:19,Francia
145,849 - JONES Dominic,SEH,73,31:08:06,10:48:59,Reino Unido
146,"702 - LIU Fo Lok
Apexsports",SEH,74,31:13:52,10:54:45,HK
147,"571 - CACHARD Sabrina
CLERMONT SPORT ENDURANCE",V1F,4,31:23:30,11:04:23,Francia
148,"81 - FONSECA Mário
NAST - NUCLEO ASSOCIATIVO SANTO TIRSO",SEH,75,31:24:50,11:05:43,Portugal
149,1292 - ALEXANDRU Nicolae,V1H,45,31:27:11,11:08:04,Rumania
150,"699 - AYDIN Uğur Vahtettin
OYAK MADEN METALURJİ",V1H,46,31:28:37,11:09:30,Turquía
151,"806 - PETTERSSON Andreas
LONESONE RUNNERS",V1H,47,31:28:54,11:09:47,Suecia
152,725 - JERMANN Sandro,SEH,76,31:29:24,11:10:17,Suiza
153,451 - MARMET Nicholas,SEH,77,31:30:53,11:11:46,Estados Unidos
154,"595 - CANCELO BARBEITO Fernando
ARTABROS",V1H,48,31:30:57,11:11:50,España
155,47 - EMMERSON Kellie,SEF,14,31:31:01,11:11:54,Australia
156,"533 - TEISHU Kohata
Runboys!Rungirls!",V1H,49,31:32:13,11:13:06,Japón
157,570 - REDFERN Stephen,V1H,50,31:32:21,11:13:14,Australia
158,2792 - DAVIES Robin,SEH,78,31:35:49,11:16:42,Reino Unido
159,"644 - DESBOS Nicolas
EA TAIN TOURNON",V1H,51,31:37:23,11:18:16,Francia
160,"109 - GOUDARD Sebastien
S/L EA TAIN TOURNON",SEH,79,31:37:24,11:18:17,Francia
161,"999 - DAMESIN Julien
GRANDE MOTTE TRIATHLON",V1H,52,31:38:09,11:19:02,Francia
162,"122 - ROBERT Merile
USSA SETE",V1H,53,31:38:48,11:19:41,Francia
163,"545 - BONFANTE Marco
G.P. AVIS MALAVICINA",SEH,80,31:40:31,11:21:24,Italia
164,"665 - DELEZE Julien
HOKA TEAM SUISSE",SEH,81,31:41:59,11:22:52,Suiza
165,"523 - MERMET Cédric
HAUT-JURA SKI",V1H,54,31:44:28,11:25:21,Francia
166,"9 - KOTKA Mimmi
SALOMON",SEF,15,31:46:21,11:27:14,Suecia
167,618 - MALHERBE Martin,V1H,55,31:46:53,11:27:46,Sudáfrica
168,"149 - CUSSOT Sylvaine
CA BALMA",SEF,16,31:48:10,11:29:03,Francia
169,"683 - SCHLOFFEL Janko
HARZER ULTRA RUNNING TEAM",V2H,12,31:48:13,11:29:06,Alemania
170,"828 - CAPRARO Paolo
ASD ATINA TRAIL RUNNING",V1H,56,31:50:46,11:31:39,Italia
171,"809 - SALOM Olivier
RTN30",V2H,13,31:51:52,11:32:45,Francia
172,"544 - DUARTE Cesar
ADAMARANTE TRAIL RUNNING",SEH,82,31:52:10,11:33:03,Portugal
173,"1136 - PAWŁOWSKI Tomasz
TEAM PLESZEW",V1H,57,31:52:30,11:33:23,Polonia
174,"632 - GARCIA GUTIERREZ Miguel Angel
AIIIIIIIADELANTE TEAM",V3H,1,31:58:09,11:39:02,España
175,598 - FARIOLI Alberto,V1H,58,32:02:28,11:43:21,Italia
176,"1011 - WOODIER Tim
MYNYDD DU",SEH,83,32:04:08,11:45:01,Reino Unido
177,"945 - SILVA Helder
PAREDES AVENTURA",V1H,59,32:04:09,11:45:02,Portugal
178,1669 - HARVEY David,SEH,84,32:05:18,11:46:11,Reino Unido
179,2837 - SAUNDERS Steven,SEH,85,32:13:59,11:54:52,Reino Unido
180,811 - DEMANGE Olivier,SEH,86,32:15:17,11:56:10,Francia
181,740 - MIEVRE Sebastien,V1H,60,32:17:30,11:58:23,Francia
182,"628 - SIMOES Susana
EDV - VIANA TRAIL",V1F,5,32:21:59,12:02:52,Portugal
183,"2856 - LI Haifeng
JIANCHI",V1H,61,32:22:59,12:03:52,China
184,"673 - BOAS Xavier
Team trail running store Annecy",SEH,87,32:25:18,12:06:11,Francia
185,"156 - MCRAE Sally
NIKE",V1F,6,32:27:06,12:07:59,Estados Unidos
186,1109 - LEPPÄLÄ Mika,SEH,88,32:28:11,12:09:04,Finlandia
187,967 - DA MOUTA Cyril,SEH,89,32:28:26,12:09:19,Francia
188,"696 - GRY Nicolas
ASSA UNNORMALTRAIL",V1H,62,32:31:06,12:11:59,Francia
189,"612 - VILA ARIZA Jordi
COS 360º OFFICIAL TEAM",SEH,90,32:33:39,12:14:32,España
190,"734 - LAZARO LLORENS Marti
MONTPALAU TEAM",SEH,91,32:33:42,12:14:35,España
191,"950 - IGLESIAS LOBATO Victor
A.D. SINFRONTERAS",V2H,14,32:36:43,12:17:36,España
192,539 - ZHENG Liping,V1F,7,32:38:00,12:18:53,China
193,992 - BARDOT-BRARD Matthieu,SEH,92,32:39:36,12:20:29,Francia
194,"1014 - SARANPÄÄ Teemu
West Coast Ultra Runners",V1H,63,32:40:56,12:21:49,Finlandia
195,886 - KARLI Benjamin,SEH,93,32:43:13,12:24:06,Suiza
196,"723 - DARRIEUTORT Xavier
UA SOCIETE GENERALE",V1H,64,32:47:01,12:27:54,Francia
197,1474 - LY Alexandre,SEH,94,32:49:38,12:30:31,Francia
198,"1300 - KURDIJA Zoran
MOGU DUGO",V2H,15,32:49:50,12:30:43,Croacia
199,"983 - GODEFROID Emmanuel
ARCH",V1H,65,32:49:55,12:30:48,Bélgica
200,768 - WITIBSCHLAGER Philipp,SEH,95,32:50:06,12:30:59,Austria
201,"331 - ABLORH Titus
COLUMBIA MONTRAIL",SEH,96,32:51:00,12:31:53,República Checa
202,146 - BOIFAVA Alessandra,V1F,8,32:51:59,12:32:52,Italia
203,"730 - MULLINS Brian
ST FINBARRS",SEH,97,32:52:04,12:32:57,Irlanda
204,"998 - AZORIN MOLINA Jose Antonio
C.D.M.E. TRAIL VILLENA",V1H,66,32:52:57,12:33:50,España
205,"724 - ROBINSON Jason
MKRC",V2H,16,32:53:00,12:33:53,Reino Unido
206,812 - NICOLAI Jason,SEH,98,32:53:00,12:33:53,Canadá
207,393 - KENT Justin,V2H,17,32:53:01,12:33:54,Estados Unidos
208,147 - CASTRO-WOOLDRIDGE Simon,V1H,67,32:53:03,12:33:56,Reino Unido
209,"646 - MICHENET Florian
Oloron Ô Béarn Sport Nature",SEH,99,32:54:55,12:35:48,Francia
210,"733 - CROSET Sacha
PELLISSIER SPORT",SEH,100,32:54:58,12:35:51,Suiza
211,"760 - POUPINET Benoit
SPUC LASTERKA",V2H,18,32:56:34,12:37:27,Francia
212,"785 - LONGET Damien
SALEVE TRAIL",SEH,101,32:56:45,12:37:38,Francia
213,"556 - TAKASHIMA Yukako
RAIDLIGHT ENKAITAI",V1F,9,33:00:41,12:41:34,Japón
214,703 - VILTROUVE Emmanuel,SEH,102,33:11:15,12:52:08,Francia
215,"1169 - MALLOFRÉ ABANTE Aleix
NENS DEL VENDRELL",SEH,103,33:12:26,12:53:19,España
216,"656 - URÓ MOMPEL Jordi
CLUB ATLETIC TORELLO",SEH,104,33:14:57,12:55:50,España
217,869 - INANAGA Yusuke,V2H,19,33:15:05,12:55:58,Japón
218,"395 - COUSIN Fabien
SAFRAN",V1H,68,33:18:26,12:59:19,Francia
219,"378 - BELLES BELLES Eva
CLUB MUNTANYA AT-ZENET",V1F,10,33:21:09,13:02:02,España
220,682 - PATTERSON Darryn,SEH,105,33:23:27,13:04:20,Sudáfrica
221,"921 - VAN BINSBERGEN Arjan
B-CAT HIGH ALTITUDE TRAILRUNNING",V1H,69,33:25:40,13:06:33,Países Bajos
222,1246 - BOURDON Etienne,V1H,70,33:25:41,13:06:34,Francia
223,"1437 - STUDENY Lubomir
ODDIL2015",V2H,20,33:27:02,13:07:55,República Checa
224,"1395 - SHINOHARA Naoya
HONOMARA",SEH,106,33:27:44,13:08:37,Japón
225,895 - MORI Yoshihiro,SEH,107,33:28:56,13:09:49,Japón
226,1592 - CHAUVET Guillaume,SEH,108,33:29:17,13:10:10,Francia
227,882 - JUSCHKA Jordane,SEH,109,33:30:37,13:11:30,Francia
228,"1376 - DE LA CRUZ FIGUEROA Carlos
MUR I CASTELL-TUGA",V1H,71,33:31:03,13:11:56,España
229,"701 - GATHIER Flavien
CAF SAINT ETIENNE",SEH,110,33:34:22,13:15:15,Francia
230,"1042 - IGLESIAS PEREIRA Jose Javier
LOS HURONES",V1H,72,33:34:56,13:15:49,España
231,"988 - ESPELLETA Gustavo
CLUB ATLETISMO ONDA",V1H,73,33:35:02,13:15:55,España
232,"335 - CHEN Peng Chung
頭份夜跑團",V1H,74,33:36:32,13:17:25,TW
233,"819 - CHAMWEHA Poomiphat
HOKAONEONE Thailand",SEH,111,33:37:00,13:17:53,Tailandia
234,"1071 - LE PEIH Fabien
UA SOCIETE GENERALE",SEH,112,33:37:23,13:18:16,Francia
235,759 - GNEMMI Julien,SEH,113,33:37:37,13:18:30,Francia
236,1114 - BOURGEOIS Jean-Baptiste,SEH,114,33:39:32,13:20:25,Francia
237,1134 - GERAIN Thomas,V1H,75,33:42:31,13:23:24,Francia
238,"588 - PERRUQUET Rudy
POLIZIA LOCALE VDA",V1H,76,33:43:18,13:24:11,Italia
239,"911 - MEDEIROS Andre
CAMELBAK OUTDOOR SPORTS",V1H,77,33:43:37,13:24:30,Brasil
240,"934 - WATANABE Takahiro
STS",V1H,78,33:44:40,13:25:33,Japón
241,336 - LARSSON Bo,SEH,115,33:47:47,13:28:40,Dinamarca
242,"607 - ENG Erik
AKERSBERGA SPRING",V1H,79,33:48:08,13:29:01,Suecia
243,"2775 - BARRIONUEVO Nery
AFT COMODORO",SEH,116,33:48:15,13:29:08,Argentina
244,"404 - AUBERTIN Thibault
VHSO",SEH,117,33:48:41,13:29:34,Francia
245,1230 - BOKMAN Jakob,V2H,21,33:49:35,13:30:28,Suecia
246,"658 - GODINEAU Edouard
LES VOISINS TRAILEURS - SUNDGOFAST",SEH,118,33:52:26,13:33:19,Francia
247,"390 - EISENHUTH Pierre
GANG",SEH,119,33:54:51,13:35:44,Bélgica
248,"996 - ROMAND Cyrille
ACCRORUN VILLEPREUX",V1H,80,33:55:34,13:36:27,Francia
249,"1362 - KOSTRZEVA Fabien
VIGATANES DE TRAIL",SEH,120,33:56:12,13:37:05,Francia
250,"669 - JANVIER Arnaud
AVOC",SEH,121,33:56:28,13:37:21,Francia
251,626 - TAPIERO Julien,SEH,122,33:57:39,13:38:32,Francia
252,"516 - BERTINO Chiara
podistica torino",V1F,11,33:59:59,13:40:52,Italia
253,"1022 - GARCIA Andoni
MANUEL IRADIER M. T.",SEH,123,34:00:04,13:40:57,España
254,"767 - URQUIOLA GARCIA Mikel
CM GASTEIZ",V1H,81,34:01:44,13:42:37,España
255,"319 - KWAN Yee Ting Chris
COLUMBIA HONG KONG",V1F,12,34:01:56,13:42:49,HK
256,1175 - BILLAUD Fabien,SEH,124,34:02:03,13:42:56,Francia
257,"947 - DELIIVANOV Veselin
KOZEL",SEH,125,34:11:05,13:51:58,Bulgaria
258,"666 - VIOUD Jerome
BGSA",V1H,82,34:14:37,13:55:30,Francia
259,"2789 - COSTA RODRIGUES Armenio Manuel
AZTRAIL/MERCENTRO",V1H,83,34:14:39,13:55:32,Portugal
260,"794 - TODA Yoshiki
FTRC",SEH,126,34:14:46,13:55:39,Japón
261,"883 - WATSON Alistair
SERPENTINE",SEH,127,34:17:07,13:58:00,Reino Unido
262,"793 - RIALLAND Mickaël
S/L ATHLETIC CLUB HERBLINOIS",SEH,128,34:17:16,13:58:09,Francia
263,"825 - NAKAMURA Sean
SURF",V1H,84,34:17:16,13:58:09,Estados Unidos
264,1088 - NAKA Masahiro,SEH,129,34:18:25,13:59:18,Japón
265,1181 - MAITRE Christophe,V1H,85,34:26:07,14:07:00,Francia
266,1820 - DELEMONTEZ Didier,V3H,2,34:28:51,14:09:44,Francia
267,1486 - KOBAYASHI Jun,V1H,86,34:29:13,14:10:06,Japón
268,"1252 - TAKIKAWA Jiro
POWERSPORTS",V2H,22,34:31:53,14:12:46,Japón
269,"624 - UENO Akio
TEAM100MILE",V1H,87,34:31:55,14:12:48,Japón
270,"866 - GINGREAU Jerome
VAL SUSA RUNNING TEAM",V1H,88,34:32:59,14:13:52,Francia
271,"969 - NILSSON Daniel
SOCKERTOPPEN IF",V1H,89,34:33:24,14:14:17,Suecia
272,"1274 - JULLIEN David
SRT",V1H,90,34:33:53,14:14:46,Francia
273,766 - ANDRES Philippe,V1H,91,34:34:26,14:15:19,Francia
274,878 - SCHAEFFER Guillaume,SEH,130,34:35:14,14:16:07,Francia
275,"844 - LAGARENNE Alexandre
UA SOCIETE GENERALE",SEH,131,34:35:49,14:16:42,Francia
276,"931 - PINEDA CABRERA Carlos
G.M.MARGALLO TRAIL",V1H,92,34:36:30,14:17:23,España
277,890 - BOUDET Adrien,SEH,132,34:37:02,14:17:55,Francia
278,"1259 - LE SAUX Yann
GRAVITY RUNNING EXPERIENCE",V1H,93,34:39:34,14:20:27,Francia
279,"1052 - MOREAU Thierry
RTFAMILY",V2H,23,34:44:49,14:25:42,Francia
280,818 - BOUCHET Sébastien,V1H,94,34:45:16,14:26:09,Francia
281,"1468 - HUTCHINSON G Brian
UCD ROOM 22 RUNNERS",V2H,24,34:45:46,14:26:39,Irlanda
282,1514 - LE FICHANT Yohann,SEH,133,34:47:47,14:28:40,Francia
283,561 - NONORGUE Christophe,SEH,134,34:47:56,14:28:49,Suiza
284,"2028 - MAKOWSKI Michal
MITANSKI",SEH,135,34:48:12,14:29:05,Polonia
285,"435 - DE COLOMBE Godefroy
ACBB",V1H,95,34:48:21,14:29:14,Francia
286,"2849 - VANKAT Jan
EKONOM PRAHA OUTDOOR",SEH,136,34:48:41,14:29:34,República Checa
