index,0,1,2,3,4,5
289,2624 - FELINSKI Jaroslaw,V2H,27,34:56:02,14:44:18,Polonia
290,"1718 - ARGELICH Enric
AEMDEKP",V2H,28,34:56:34,14:44:50,España
291,"1221 - MARTINEZ MASONI Manel
AEMDEKP",SEH,143,34:56:35,14:44:51,España
292,"1047 - MORENO MORA Jacobo
TRAIL RUNNING TORRENT",V1H,100,34:57:25,14:45:41,España
293,"2017 - VUYLSTEKE Maximilien
ASMSE TRI 42",SEH,144,34:58:29,14:46:45,Francia
294,"455 - SALARIS Jean-Marc
ATTIPPA",V1H,101,34:59:41,14:47:57,Francia
295,"251 - GOUTTEVIN Nicolas
TERRES D'AVENTURE / AIX ATHLE PROVENCE",SEH,145,35:00:38,14:48:54,Francia
296,1483 - LYNCH Mark,SEH,146,35:02:19,14:50:35,Reino Unido
297,1656 - BAK Adam,V2H,29,35:03:52,14:52:08,Polonia
298,"2547 - SOCZYNSKI Piotr
KW WARSZAWA",V1H,102,35:03:53,14:52:09,Polonia
299,222 - PICCOLI Daniele,V1H,103,35:05:54,14:54:10,Italia
300,2348 - DENEKA Jacek,V1H,104,35:05:57,14:54:13,Polonia
301,"905 - VANAGS Janis
ISOSTAR",SEH,147,35:10:13,14:58:29,Letonia
302,671 - VAN CASTER Eric,V1H,105,35:13:54,15:02:10,Bélgica
303,"674 - TURNER Paul
Helm Hill",V1H,106,35:14:38,15:02:54,Reino Unido
304,"684 - READING Steven
FIT FOR LIFE",V1H,107,35:15:38,15:03:54,Reino Unido
305,"1762 - WOLSTENCROFT Philip
AMPTHILL & FLITWICK FLYERS",V2H,30,35:16:41,15:04:57,Reino Unido
306,"2601 - POIRIER Bruno
LES CHEVALIERS DU VENT",V2H,31,35:20:45,15:09:01,Francia
307,"712 - MOOG Paul
< run and trail >",V1H,108,35:21:38,15:09:54,Francia
308,2456 - PIERLUIGI Gianni,V1H,109,35:22:38,15:10:54,Italia
309,1133 - BIELIK Michael,SEH,148,35:23:48,15:12:04,Estados Unidos
310,"930 - DA SILVA Joaquim
MACADAM 07",V1H,110,35:24:40,15:12:56,Francia
311,"402 - RAJTAR Zbigniew
K.N. YETI -CRACOW",V2H,32,35:27:01,15:15:17,Polonia
312,1892 - JIA WEI Wan,SEH,149,35:27:14,15:15:30,Singapur
313,"718 - VEREECKEN Martin
GENTLOOPT.BE",V1H,111,35:27:35,15:15:51,Bélgica
314,1821 - DIXON David,V1H,112,35:33:38,15:21:54,Reino Unido
315,"915 - BOURGEOT Stéphane
TEAM AP'HEROS",V1H,113,35:34:46,15:23:02,Francia
316,"2663 - XUE Qianyao
SHANGHAI TRAIL",SEH,150,35:36:06,15:24:22,China
317,"1180 - DO CARMO Victor Hugo
FOOTING CLUB LAUSANNE",V1H,114,35:36:10,15:24:26,Suiza
318,2027 - PUJOL Laurent,V1H,115,35:36:15,15:24:31,Francia
319,464 - REICHL Thomas,SEH,151,35:37:02,15:25:18,Alemania
320,1584 - HOFFMANN Pierre,V1H,116,35:38:45,15:27:01,Francia
321,"1595 - CLARK Rick
OLNEY RUNNERS",V1H,117,35:38:56,15:27:12,Reino Unido
322,"854 - BURCKHARDT Uwe
EASTRUN",V1H,118,35:39:46,15:28:02,Alemania
323,2129 - KEELY Tom,V1H,119,35:41:29,15:29:45,Reino Unido
324,2397 - ALLARD Etienne,SEH,152,35:42:31,15:30:47,Francia
325,"731 - CABELLO REINA Javier
TRIALERS DE RUBI",V1H,120,35:42:42,15:30:58,España
326,1721 - HERNANDEZ DE LA IGLESIA Alfredo,SEH,153,35:42:42,15:30:58,España
327,611 - ROMERO DEL PUEYO José,V1H,121,35:42:43,15:30:59,España
328,2540 - SEBILEAU Damien,SEH,154,35:43:20,15:31:36,Francia
329,"985 - BOVO Gabriele
ASICS Baroli team",V1H,122,35:45:02,15:33:18,Italia
330,247 - ARRIBOT Laure,SEF,14,35:48:12,15:36:28,Francia
331,1015 - MIALOCQ Pierre,V2H,33,35:48:13,15:36:29,Francia
332,"1583 - DOMERCQ Arturo
DENALI",SEH,155,35:48:30,15:36:46,España
333,1067 - HOWE Christopher,SEH,156,35:49:33,15:37:49,Reino Unido
334,1107 - BLOMFIELD Oliver,V1H,123,35:51:02,15:39:18,Reino Unido
335,"138 - BOMBENGER Jean-François
Salomon/Jog'R",SEH,157,35:51:11,15:39:27,Francia
336,2391 - STENNETT Ian,V1H,124,35:51:17,15:39:33,Reino Unido
337,550 - HASTINGS Alexi,SEH,158,35:51:22,15:39:38,Reino Unido
338,"1132 - SHIMIZU Hiroaki
Ishioka TRC",V1H,125,35:51:25,15:39:41,Japón
339,1068 - LOW András,V1H,126,35:53:58,15:42:14,Hungría
340,1384 - BOURRIEZ David,V1H,127,35:55:51,15:44:07,Francia
341,1306 - IANOS Silviu,V2H,34,35:56:00,15:44:16,Francia
342,"2347 - PORTHAULT Alan
CHAMONIX ALPINE ENDURANCE",SEH,159,35:56:08,15:44:24,Francia
343,2383 - MALLET Jeremie,SEH,160,35:58:32,15:46:48,Francia
344,1716 - HEATH Richard,V1H,128,35:59:42,15:47:58,Reino Unido
345,1917 - HAEBLER Stefan,SEH,161,36:00:08,15:48:24,Suiza
346,"1480 - HAMMER Bryan
BRUSSELS HASH HOUSE HARRIERS",V1H,129,36:00:34,15:48:50,Estados Unidos
347,"2423 - BODERE Henri
SOBAD MARINE",V2H,35,36:00:51,15:49:07,Francia
348,"1611 - STENEMO Rasmus
TEAM SETTLERS",SEH,162,36:03:00,15:51:16,Suecia
349,"922 - BOYUM Per Olav
SYRIL",V1H,130,36:04:53,15:53:09,Noruega
350,"960 - LEROY Benoit
AVOC",SEH,163,36:08:22,15:56:38,Francia
351,2030 - ROJO SANCHEZ Juan Francisco,V1H,131,36:10:32,15:58:48,España
352,1559 - DESTEFFANI Jorg,V2H,36,36:13:56,16:02:12,Suiza
353,"2294 - LESTAK Peter
JAMES SLOVAK MOUNTAINEERING UNION",V1H,132,36:18:54,16:07:10,Eslovaquia
354,497 - GRAZIANO Yvan,V1H,133,36:19:31,16:07:47,Francia
355,1543 - ATANASOV Konstantin,SEH,164,36:19:37,16:07:53,Bulgaria
356,"2318 - SABBADIN Ernesto
ATL. VIRTUS SENAGO",V2H,37,36:19:40,16:07:56,Italia
357,1772 - GRELAUD Bruno,V1H,134,36:23:07,16:11:23,Francia
358,"1297 - RALPHS David
NEWBURGH NOMADS",V2H,38,36:25:07,16:13:23,Reino Unido
359,"1739 - PAPA Fabrizio
TRAIL RUNNING BRESCIA",V1H,135,36:25:10,16:13:26,Italia
360,150 - SKADEN Erik,V1H,136,36:26:37,16:14:53,Estados Unidos
361,"244 - KNIPLING Keith
VIRGINIA HAPPY TRAILS RUNNING CLUB",SEH,165,36:26:37,16:14:53,Estados Unidos
362,442 - MILLS Scott,V3H,3,36:26:38,16:14:54,Estados Unidos
363,1085 - HEUZE Franck,V1H,137,36:28:55,16:17:11,Francia
364,"882 - MUNOZ Ismael
DENALI LAS ROZAS",SEH,166,36:29:36,16:17:52,España
365,"1824 - SAPORITI Andrea
COURMAYEUR TRAILERS",V1H,138,36:31:17,16:19:33,Italia
366,1350 - BESANCON Sébastien,SEH,167,36:34:26,16:22:42,Francia
367,"1247 - CUMINS David
FELL PONIES",V1H,139,36:34:58,16:23:14,Reino Unido
368,"568 - BULL Matias
TRAIL CHILE",SEH,168,36:35:00,16:23:16,Chile
369,"2266 - DUFLOER Benoit
COURIR A GRAVELINES",V1H,140,36:35:00,16:23:16,Francia
370,"1817 - COOPER Michael
LDWA",V2H,39,36:35:37,16:23:53,Reino Unido
371,2610 - PELERIN Benoit,V1H,141,36:36:23,16:24:39,Francia
372,"2245 - BERRY Mark
NORTH DEVON ROAD RUNNERS",V2H,40,36:38:43,16:26:59,Reino Unido
373,735 - MORIN Mathias,V1H,142,36:39:23,16:27:39,Francia
374,1091 - ARHANCHET Henri,V1H,143,36:41:41,16:29:57,Francia
375,1621 - VEILLON Benoît,V2H,41,36:43:30,16:31:46,Francia
376,"1858 - SCHILLINGER Laurent
D'RANNER ANDOLSHEIM",V1H,144,36:43:42,16:31:58,Francia
377,"1963 - LA HAUSSE DE LALOUVIERE Philippe
RANDO-TRAIL & NATURE",V2H,42,36:48:51,16:37:07,Mauricio
378,1561 - RIUS TORNER Joan,V1H,145,36:49:12,16:37:28,España
379,"1142 - HONDA Eiji
TEAM USUKAWA",V1H,146,36:49:57,16:38:13,Japón
380,1304 - BLANCHARD Benoit,SEH,169,36:51:13,16:39:29,Francia
381,"1975 - PRENDES Ivan
CAFES TOSCAF - GMEA",SEH,170,36:53:19,16:41:35,España
382,920 - LEPOUTRE Antoine,SEH,171,36:53:47,16:42:03,Bélgica
383,"2549 - VERDOOT Xavier
BE CHARITY",SEH,171,36:53:47,16:42:03,Bélgica
384,"2270 - GOMEZ HERNANDEZ Sergio
NUTRICIONDE",SEH,173,36:55:45,16:44:01,España
385,"1159 - HOOGE Paul
Alchemist",V2H,43,36:56:17,16:44:33,Estados Unidos
386,1400 - SAGE Laurent,V1H,147,36:56:40,16:44:56,Francia
387,1053 - LETE Pascal,V2H,44,36:58:27,16:46:43,Bélgica
388,"823 - CELESTIN DEVENDRA Benedict
BNP PARIBAS",SEH,174,36:58:32,16:46:48,Francia
389,"1676 - HALTER Jean-Claude
SCHIRRHEIN",V1H,148,36:58:59,16:47:15,Francia
390,"2593 - BISQUERT GABARROS Josep
UNIO EXCURSIONISTA DE VIC",V2H,45,36:59:44,16:48:00,España
391,1544 - TSCHANNEN Adrian,SEH,175,37:05:11,16:53:27,Suiza
392,"2450 - COCHOU Pierre
AS MAGENTA",V1H,149,37:05:53,16:54:09,Francia
393,"889 - FOREMAN William
RIPON RUNNERS",V2H,46,37:06:28,16:54:44,Reino Unido
394,"1593 - CHAPMAN Peter
RIPON RUNNERS",V2H,47,37:06:29,16:54:45,Reino Unido
395,"2106 - VERGUET Alain
TRAILEURS 7 MONTS",V2H,48,37:08:18,16:56:34,Francia
396,533 - PARATTE Gerard,V1H,150,37:08:19,16:56:35,Suiza
397,1123 - GOOBERMAN-HILL Stephen,V1H,151,37:10:16,16:58:32,Reino Unido
398,"628 - MACLEAN-MARTIN Neil
LA CLINIQUE DU SPORT",SEH,176,37:11:44,17:00:00,Reino Unido
399,1071 - BERTHE Cyrille,V1H,152,37:12:02,17:00:18,Francia
400,2656 - DERMIT Jean-Paul,V1H,153,37:12:14,17:00:30,Francia
401,"1788 - TOLLEY Andrew
NA",SEH,177,37:14:24,17:02:40,Australia
402,1899 - HUBNER Xavier,V1H,154,37:17:42,17:05:58,Francia
403,"1190 - MAIDORN-GROTH Axel
TSV CALW",V1H,155,37:19:04,17:07:20,Alemania
404,1056 - ROUTIN Frederic,V1H,156,37:19:11,17:07:27,Francia
405,"1040 - RIEDELSHEIMER Johannes
LEBKUCHEN UND ALLERLEI",SEH,178,37:19:21,17:07:37,Alemania
406,"1849 - SEURAT Philippe
EASC",V1H,157,37:21:00,17:09:16,Francia
407,1141 - AYERS JR Bob,V2H,49,37:21:59,17:10:15,Estados Unidos
408,1007 - TROUP Anna,V1F,6,37:23:03,17:11:19,Reino Unido
409,1577 - STAITE Richard,V1H,158,37:23:03,17:11:19,Reino Unido
410,917 - CHARRON Grigori,SEH,179,37:23:32,17:11:48,Francia
411,1351 - MENGIN Vincent,SEH,180,37:23:35,17:11:51,Francia
412,2620 - SAHIBI Noureddine,SEH,181,37:23:39,17:11:55,Bélgica
413,"1057 - GUILLEMAIN Philippe
KIKOUROU",V2H,50,37:23:55,17:12:11,Francia
414,620 - VALLAT Pierre-Alain,SEH,182,37:24:21,17:12:37,Suiza
415,"879 - WEBER Silvio
ASFM GOETTINGEN",SEH,183,37:26:31,17:14:47,Alemania
416,"1800 - COUDERC Ludovic
LUDORSAN ECLA KIKOUROU",V1H,159,37:27:10,17:15:26,Francia
417,1366 - GIL Frederic,V1H,160,37:27:12,17:15:28,Francia
418,1944 - ORTALDA Alfonso,V1H,161,37:27:42,17:15:58,Italia
419,2158 - AREITIO Urdax,SEH,184,37:32:05,17:20:21,España
420,2475 - PINILLA Jon Ander,SEH,185,37:32:09,17:20:25,España
421,"940 - KAUFMANN Rolf
TV ATTENDORN",V2H,51,37:32:40,17:20:56,Alemania
422,"824 - MAGHORNDL Markus
VL-HORBRANZ",V1H,162,37:32:42,17:20:58,Austria
423,"165 - YOKOUCHI Noriaki
YKAC",V1H,163,37:33:37,17:21:53,Japón
424,443 - SKILES Kevin,V1H,164,37:34:15,17:22:31,Estados Unidos
425,1016 - SWIFT Robert,SEH,186,37:34:51,17:23:07,Reino Unido
426,933 - PUJOL Hervé,V2H,52,37:36:00,17:24:16,Francia
427,"1456 - CLIGGETT Mark
Seattle Running Club",V2H,53,37:37:46,17:26:02,Estados Unidos
428,"2588 - WILLIAMS Sarah Kirsty
SPRINGFIELD STRIDERS",V1F,7,37:39:50,17:28:06,Reino Unido
429,1779 - VIGLINO Frederic,V1H,165,37:39:55,17:28:11,Francia
430,"403 - PRICHYSTAL Jean-Baptiste
TEAM TRAIL VEOLIA",SEH,187,37:40:19,17:28:35,Francia
431,341 - RZESZUTKO Maciej,V2H,54,37:40:32,17:28:48,Francia
432,"710 - CAPAPE LORENTE Angel
CASA RAMONA CM",V2H,55,37:41:46,17:30:02,España
433,"1193 - SUBIAS Jorge
CASA FARRE - BONANSA",V1H,166,37:41:47,17:30:03,España
434,"1625 - BELE Pascal
GDM SAINT JAMES",SEH,188,37:42:20,17:30:36,Francia
435,2162 - HANNAH Andrew,V1H,167,37:43:48,17:32:04,Reino Unido
436,"600 - HÖLLSTIN Mario
MAIN AUSDAUERSHOP TRAIL TEAM",V1H,168,37:43:57,17:32:13,Alemania
437,1036 - D'HAENE Dominique,V2H,56,37:45:15,17:33:31,Francia
438,866 - WALTERS Michael,V2H,57,37:46:05,17:34:21,Australia
439,616 - KAKINUMA Masato,SEH,189,37:46:14,17:34:30,Japón
440,"250 - CIMAN Cécile
OXYJEUNES",V1F,8,37:47:11,17:35:27,Francia
441,"1566 - BODET Frederic
AS BANQUE DE FRANCE",V1H,169,37:47:12,17:35:28,Francia
442,706 - HALOVATCH Michael,SEH,190,37:47:19,17:35:35,Estados Unidos
443,"2199 - BOAGLIO Lelio
VALETUDO SKYRUNNING ITALIA",V1H,170,37:48:02,17:36:18,Italia
444,1614 - TAKAHASHI Kenji,V1H,171,37:50:38,17:38:54,Japón
445,"2583 - DZENIS Juris
DFZ.LV ADVENTURE TEAM",SEH,191,37:52:26,17:40:42,Letonia
446,"2413 - MINIGGIO Nicolas
TRAILOUTDOOR 69",SEH,192,37:52:30,17:40:46,Francia
447,"1669 - VAN DEN BERGH Benjamin
AC DUFFEL / AV FORTUNA",SEH,193,37:54:51,17:43:07,Bélgica
448,"818 - BARDOLET FONT Xavier
CLUB ATLETIC TORELLO",V2H,58,37:55:16,17:43:32,España
449,"1905 - BRUNET thierry
ESCARGOTS 21",V1H,172,37:55:24,17:43:40,Francia
450,655 - URDANETA Alexander,SEH,194,37:57:00,17:45:16,Venezuela
451,"1597 - EVANS Andrew
COLWORTH STRIDERS",V1H,173,37:57:03,17:45:19,Reino Unido
452,"967 - CHOMETY FABRICE
PRAZ DE LYS SOMMAND ALPINISME",V1H,174,37:59:35,17:47:51,Francia
453,"410 - TEILLET Franck
Team Sportimium 05",SEH,195,37:59:41,17:47:57,Francia
454,"2374 - KOLLER Harald
URC GRUNAU",V1H,175,37:59:48,17:48:04,Austria
455,"2386 - FAVARETTO Luca
PIEVE DI CADORE",V1H,176,37:59:49,17:48:05,Italia
456,609 - GUFFON Alain,V1H,177,38:00:31,17:48:47,Francia
457,"387 - SACCARDO Carlo
TNF",V2H,59,38:01:19,17:49:35,Italia
458,"504 - ANDERSSON Magnus
NACKA VARMDO SK",V1H,178,38:03:57,17:52:13,Suecia
459,"462 - PLANCHER Jerome
AVIGNON LE PONTET TRIATHLON",SEH,196,38:05:25,17:53:41,Francia
460,"2174 - ESSELIN Gilles
CYCLO CLUB KINGERSHEIM",V2H,60,38:07:10,17:55:26,Francia
461,1632 - GACHOUD Frédéric,V1H,179,38:07:20,17:55:36,Suiza
462,2051 - MCLELLAN Richard,SEH,197,38:07:43,17:55:59,Reino Unido
463,2165 - CAZAUBON Eric,V1H,180,38:09:05,17:57:21,Francia
464,"1178 - LAJUS Didier
ZINZINS DES COTEAUX",V1H,181,38:12:21,18:00:37,Francia
465,"762 - CHLOPEK Kazimierz
NOWA HUTA TEAM",SEH,198,38:12:52,18:01:08,Polonia
466,"1651 - RZEPKA Remigiusz
CLEAREX",V1H,182,38:12:52,18:01:08,Polonia
467,1426 - CHAMBON Patrick,V1H,183,38:13:05,18:01:21,Francia
468,"1438 - LANSON Catherine
FREE RUNNER",V1F,9,38:13:15,18:01:31,Bélgica
469,"2009 - ANDRES Christian
TAMARII PUNARUU",V2H,61,38:15:02,18:03:18,Francia
470,"2411 - BILDSTEIN Laurent
THERMIEXPERT",V1H,184,38:15:40,18:03:56,Francia
471,1192 - SHOEMACK David,SEH,199,38:15:48,18:04:04,Nueva Zelandia
472,"788 - PAVAGEAU Nicolas
ABV",SEH,200,38:16:00,18:04:16,Francia
473,"1861 - GUTIERREZ FERNANDEZ Manuel
JARAPALOS TRAIL",SEH,201,38:16:29,18:04:45,España
474,"189 - KARAU Anja
LAV STADTWERKE TUBINGEN",V1F,10,38:17:40,18:05:56,Alemania
475,1602 - NATIVIDADE Carlos,V2H,62,38:19:15,18:07:31,Portugal
476,"1681 - PICARD Eric
S/L SA FONTENAY-LE -COMTE",V2H,63,38:19:54,18:08:10,Francia
477,"627 - REN Xiankui
秦皇岛马拉松登山大队",V1H,185,38:22:27,18:10:43,China
478,"601 - VALLVERDU AGULLED David
C.E. Alliberadrenalina",SEH,202,38:22:51,18:11:07,España
479,"1431 - LLORENS MARES Tomas
FONDISTES BLANES",SEH,203,38:22:53,18:11:09,España
480,"2193 - RIPOLL Xavier
FONDISTES BLANES",V1H,186,38:22:53,18:11:09,España
481,"1778 - RUIZ RIVERO Fernando Javier
CARUCAT",V1H,187,38:23:39,18:11:55,España
482,"2124 - PORTELLI Richard
La petite foulée",SEH,204,38:24:09,18:12:25,Francia
483,2279 - CHIURCHIU Ivan Pablo,V1H,188,38:24:17,18:12:33,España
484,"1286 - DOMINGUEZ Sebastian
PERROS VAGOS",V1H,189,38:25:36,18:13:52,Chile
485,"1699 - CALVERT Amanda
MACCLESFIELD HARRIERS",V2F,1,38:25:59,18:14:15,Reino Unido
486,"1241 - PICO TRESGALLO Juan Carlos
SOCIEDAD DEPORTIVA TORRELAVEGA",V2H,64,38:27:04,18:15:20,España
487,"740 - MÜLLER SUÄREZ Patrick
HELLY HANSEN TRAIL TEAM",V1H,190,38:27:06,18:15:22,España
488,202 - ALBANESE Stefania,V1F,11,38:28:02,18:16:18,Italia
489,"1208 - PERRIN Eric
TRI AVENTURE AVON-FONTAINEBLEAU",V1H,191,38:28:06,18:16:22,Francia
490,"833 - BOSSER Dominique
GOLENE EVASION",V2H,65,38:28:07,18:16:23,Francia
491,"1666 - ROCHE ALBERO Adrián
CHINCHECLE-SIN RUMBO",SEH,205,38:28:07,18:16:23,España
492,"2584 - GRANGER Pascal
JOGGING CLUB DE VERANNE",V2H,65,38:28:07,18:16:23,Francia
493,1548 - CHABAUD Frédéric,V1H,192,38:28:31,18:16:47,Francia
494,1081 - KOEHL Laurent,V1H,193,38:28:54,18:17:10,Francia
495,"786 - BARNOLA MONTILLA Josep
POLIESPORTIU PUIGCERDA",V1H,194,38:31:57,18:20:13,España
496,"1549 - MASQUELIER Franck
ROLEX SPORT",V1H,195,38:32:04,18:20:20,Suiza
497,"1255 - SAGAWA Kenichiro
ERC TOKACHI",V1H,196,38:32:10,18:20:26,Japón
498,"1446 - AMAMIYA Hiroki
TEAM HKA",SEH,206,38:32:11,18:20:27,Japón
499,"2442 - STRAUB Simon
Team Vegan.at",SEH,207,38:32:14,18:20:30,Alemania
500,"1394 - LORENZ Michael
FLAMING SIDEBURNS",SEH,208,38:32:15,18:20:31,Alemania
501,"1796 - MORELL Roman
SA MILANA-ALARO",SEH,209,38:32:29,18:20:45,España
502,1343 - HOLMES Bill,V1H,197,38:32:39,18:20:55,Estados Unidos
503,1488 - GAUTIER PIGNONBLANC Pierre,SEH,210,38:33:12,18:21:28,Francia
504,"1368 - MENENDEZ SUAREZ Alejandro
evaSionMallorcaTrail",SEH,211,38:33:29,18:21:45,España
505,1466 - CHASSAGNE Laurent,V1H,198,38:33:30,18:21:46,Francia
506,"525 - SPRUDS Andris
VSK NOSKRIEN",SEH,212,38:34:26,18:22:42,Letonia
507,"1096 - DRUART Emmanuel
CPB RENNES",V1H,199,38:35:32,18:23:48,Francia
508,"2310 - FAUSTINO David
SS CGD",V1H,200,38:36:06,18:24:22,Portugal
509,2187 - ARIMON GIRONES Xavier,V1H,201,38:36:08,18:24:24,España
510,977 - MAITRE Christophe,V1H,202,38:36:19,18:24:35,Francia
511,"1791 - TRIBODET Benoit
COGNAC EXTREME AVENTURE",V1H,203,38:37:09,18:25:25,Francia
512,1189 - QUADRIO Mauro,V2H,67,38:37:46,18:26:02,Italia
513,"877 - ABELLA FERRER Jaume
CLUB EXCURSIONISTA DE GRACIA",SEH,213,38:38:08,18:26:24,España
514,"1542 - FURLAN Gilles
ALE",V1H,204,38:38:41,18:26:57,Francia
515,1782 - GARDINER Lee,V1H,205,38:38:53,18:27:09,Reino Unido
516,"572 - FORNI Clemente
GRUPPO SPORTIVO CROCE ARCANA",V1H,206,38:38:57,18:27:13,Italia
517,2191 - GUILLOT Clément,SEH,214,38:39:25,18:27:41,Francia
518,2573 - BOISSONT Sophie,V1F,12,38:40:19,18:28:35,Francia
519,"1215 - GARRON Anthony
ARDA / LYON ULTRA RUN",SEH,215,38:41:05,18:29:21,Francia
520,"379 - LE MERRER Christophe
THE NORTH FACE",SEH,216,38:41:39,18:29:55,Francia
521,1862 - SPREAFICO Roberto,V1H,207,38:41:45,18:30:01,Italia
522,2059 - CHIRI Duilio,V2H,68,38:41:46,18:30:02,Italia
523,"618 - CONTI Tommaso
CMBM",SEH,217,38:41:49,18:30:05,Italia
524,"783 - ALTHABE Richard
BORDEAUX ATHLE",V1H,208,38:41:54,18:30:10,Francia
525,98 - BEAUMONT Jean,V2F,2,38:42:11,18:30:27,Nueva Zelandia
526,"811 - VALLES ANDRES Felipe
FEDME",SEH,218,38:42:16,18:30:32,España
527,"2265 - RUSCONI Fabio
COURMAYEUR TRAILERS",V1H,209,38:42:26,18:30:42,Italia
528,580 - LEBOSSE Nicolas,SEH,219,38:42:45,18:31:01,Francia
529,180 - LAMBERT Sydney,SEF,15,38:44:15,18:32:31,Estados Unidos
530,"1677 - BUSCA Andrea
ORSI REWOOLUTION TEAM",V1H,210,38:44:33,18:32:49,Italia
531,"1391 - WENDLING Vincent
NEUGARTHEIM SPORTING CLUB",V1H,211,38:44:44,18:33:00,Francia
532,1608 - ARNAL Gilles,V1H,211,38:44:44,18:33:00,Francia
533,561 - VILARNAU Carles,SEH,220,38:44:58,18:33:14,España
534,1239 - AMAR DELAPIERRE Jocelyne,V2F,3,38:45:18,18:33:34,Francia
535,"1013 - DONNAT Frédéric
CAA ESPERANCE CEYRATOISE",SEH,221,38:46:42,18:34:58,Francia
536,"494 - FERRARI Luca
COURMAYEUR TRAILERS",V1H,213,38:47:10,18:35:26,Italia
537,2237 - NOEL Nicolas,SEH,222,38:47:35,18:35:51,Francia
538,"1182 - KOBAYASHI Hiromasa
RUNORDIE",SEH,223,38:47:56,18:36:12,Japón
539,367 - PIGEAULT Jean-Luc,V2H,69,38:48:15,18:36:31,Francia
540,1502 - PIGEAULT Cedric,SEH,224,38:48:15,18:36:31,Francia
541,"1570 - WEINMANN Rene
Lauf- und Triathlonverein Genthin",V1H,214,38:49:03,18:37:19,Alemania
542,"1979 - DEL MORAL MARTINEZ Francisco
FONSDISTAS VILASSAR DE DALT",V1H,215,38:49:21,18:37:37,España
543,137 - KRUK Joanna,SEF,16,38:49:25,18:37:41,Australia
544,781 - ROUSSEL Franck,V1H,216,38:49:45,18:38:01,Francia
545,"2623 - MATTHEE Alexandre
OCAN",V1H,217,38:50:35,18:38:51,Bélgica
546,1563 - KURUNCZI Nándor,V1H,218,38:50:42,18:38:58,Hungría
547,"1296 - DYBIZBANSKI Wojciech
ZBIEGIEMNATURY.PL",SEH,225,38:51:23,18:39:39,Polonia
548,458 - TOUNE Laurent,SEH,226,38:51:38,18:39:54,Bélgica
549,2550 - PALERMO Giovanni,V1H,219,38:52:26,18:40:42,Francia
550,"1002 - FOLKMANN Stephane
ASRHV",V1H,220,38:52:42,18:40:58,Francia
551,507 - LLAO GARCIA Àlex,SEH,227,38:53:19,18:41:35,España
552,"2109 - CALVO Daniel
T3R Triatló",SEH,228,38:53:25,18:41:41,España
553,"467 - ARMENTEROS RUIZ Juan Carlos
MARIA AMELIA BOGEA NUCLEO ESPORTE",V1H,221,38:53:29,18:41:45,España
554,"500 - BOOTY Graham
BENFLEET RUNNING CLUB",V1H,222,38:53:41,18:41:57,Reino Unido
555,1866 - TEISSIER Patrick,V1H,223,38:53:52,18:42:08,Francia
556,"1322 - SATO Fuyuhiko
TRAIL TOBA",SEH,229,38:54:03,18:42:19,Japón
557,1520 - INABA Minoru,V1H,224,38:54:05,18:42:21,Japón
558,925 - SCHMITT Vincent,V1H,225,38:54:39,18:42:55,Francia
559,"330 - BAUDET Christian
RACING CLUB D'ARRAS",V1H,226,38:54:57,18:43:13,Francia
560,"2517 - PHILIPPE Pierre
AS VALEO ANGERS",V1H,227,38:55:14,18:43:30,Francia
561,1820 - DELETRAZ Gerard,V2H,70,38:55:35,18:43:51,Francia
562,"248 - LEGER Martine
FOULEES PELISSANNAISES",V2F,4,38:58:59,18:47:15,Francia
563,"1433 - GORDON Shelli
TEAM 9BAR",SEF,17,38:59:00,18:47:16,Reino Unido
564,1276 - MIKULSKI Tomasz,V1H,228,38:59:29,18:47:45,Polonia
565,"2522 - MISIAK Przemyslaw
LUNATYCY",SEH,230,38:59:30,18:47:46,Polonia
566,2334 - HEURTAULT Philippe,V1H,229,38:59:34,18:47:50,Francia
567,307 - WATKINS Natalia,V1F,13,39:01:27,18:49:43,Reino Unido
568,"1167 - MIEZERS Janis
VSK Noskrien",V1H,230,39:02:44,18:51:00,Letonia
569,547 - BELLE Adrien,SEH,231,39:03:07,18:51:23,Francia
570,1622 - JOUILLEROT Cedric,SEH,232,39:03:34,18:51:50,Francia
571,948 - VIENNET Julien,SEH,233,39:03:36,18:51:52,Francia
572,1404 - DUC Christophe,SEH,234,39:03:40,18:51:56,Francia
573,2211 - GLORIEUX Quentin,SEH,235,39:03:50,18:52:06,Francia
574,1225 - ANDRE Robert,V1H,231,39:03:54,18:52:10,Bélgica
575,"2554 - ROBERT Nicolas
EAMYA",V1H,232,39:04:18,18:52:34,Francia
576,"1393 - CHIAVASSA Ugo
ATLETICA FOSSANO",V1H,233,39:05:10,18:53:26,Italia
577,"519 - HEYD Adrien
SAONE MONT D'OR NATURE",SEH,236,39:05:17,18:53:33,Francia
578,"245 - KURISKY Jack
VIRGINIA HAPPY TRAIL RUNNERS CLUB",V1H,234,39:05:48,18:54:04,Estados Unidos
579,"2506 - RZESZOTKO Leszek
AZS AWF KATOWICE",V2H,71,39:05:49,18:54:05,Polonia
580,"1867 - NASH Karen
FRA",V2F,5,39:07:44,18:56:00,Reino Unido
581,501 - DUBOST Alain,V2H,72,39:09:27,18:57:43,Francia
582,1654 - JUSTES Antón,SEH,237,39:10:41,18:58:57,España
583,"2552 - BENGUELLA Nour-Eddine
AVIA CLUB- DENIS BOYS",V2H,73,39:11:21,18:59:37,Francia
